TRANSACTION_ID,T_DAT,T_CUSTOMER_ID,T_ARTICLE_ID,PRICE,SALES_CHANNEL_ID
2411,2019-04-01,444051,73233,0.01693220339,2
2412,2019-04-01,450627,34923,0.0423559322,2
2413,2019-04-01,549779,25891,0.2525423729,2
2414,2019-04-01,549779,45015,0.08472881356,2
2415,2019-04-01,600801,30732,0.01981355932,1
2416,2019-04-01,781801,25944,0.05083050847,2
2417,2019-04-01,968623,33007,0.02540677966,2
2418,2019-04-01,968623,62452,0.05083050847,2
2419,2019-04-01,1064396,62769,0.02542372881,2
2420,2019-04-01,1283197,51110,0.01693220339,1
2421,2019-04-01,1336465,53484,0.05083050847,2
2422,2019-04-02,215451,2303,0.0423559322,2
2423,2019-04-02,215451,12226,0.01693220339,2
2424,2019-04-02,394409,39738,0.08472881356,2
2425,2019-04-02,450095,19575,0.01693220339,1
2426,2019-04-02,450095,55147,0.04574576271,1
2427,2019-04-02,639924,10648,0.01693220339,2
2428,2019-04-02,720174,27694,0.008457627119,2
2429,2019-04-02,720174,27700,0.008457627119,2
2430,2019-04-02,720174,51603,0.0423559322,2
2431,2019-04-02,937559,62769,0.03388135593,2
2432,2019-04-02,951444,72632,0.03813559322,2
2433,2019-04-02,959295,55147,0.04576271186,2
2434,2019-04-02,1172522,51332,0.06777966102,1
2435,2019-04-02,1353365,52043,0.05083050847,2
2436,2019-04-03,38672,57977,0.008457627119,1
2437,2019-04-03,202259,55018,0.06777966102,2
2438,2019-04-03,202259,56603,0.03388135593,2
2439,2019-04-03,326775,47592,0.01693220339,2
2440,2019-04-03,526843,62268,0.036,1
2441,2019-04-03,678605,44394,0.01693220339,2
2442,2019-04-03,996503,30655,0.008457627119,2
2443,2019-04-03,1010041,51332,0.06777966102,1
2444,2019-04-03,1058319,61573,0.1510169492,2
2445,2019-04-03,1115505,45834,0.03049152542,2
2446,2019-04-03,1321008,64173,0.02540677966,2
2447,2019-04-04,73756,17672,0.01354237288,1
2448,2019-04-04,378909,22399,0.01693220339,2
2449,2019-04-04,385260,27694,0.008457627119,2
2450,2019-04-04,444051,70153,0.03388135593,2
2451,2019-04-04,496149,53985,0.003389830508,1
2452,2019-04-04,596157,69381,0.02540677966,1
2453,2019-04-04,601086,55565,0.01862711864,1
2454,2019-04-04,796345,66845,0.02540677966,1
2455,2019-04-04,924650,53892,0.03388135593,2
2456,2019-04-04,1026936,30516,0.01354237288,2
2457,2019-04-04,1060612,64173,0.02540677966,2
2458,2019-04-04,1256636,44779,0.02286440678,1
2459,2019-04-04,1257502,53892,0.03388135593,1
2460,2019-04-04,1327415,65658,0.03388135593,2
2461,2019-04-04,1328308,62769,0.03220338983,2
2462,2019-04-05,36520,51110,0.01693220339,2
2463,2019-04-05,94199,28589,0.00506779661,2
2464,2019-04-05,106574,8007,0.01186440678,1
2465,2019-04-05,243584,47734,0.01015254237,1
2466,2019-04-05,393178,19012,0.05083050847,2
2467,2019-04-05,393178,61517,0.03388135593,2
2468,2019-04-05,530575,53880,0.02540677966,1
2469,2019-04-05,530575,57977,0.008457627119,1
2470,2019-04-05,940926,61656,0.2525423729,2
2471,2019-04-05,1089285,53330,0.02710169492,2
2472,2019-04-05,1107925,22643,0.01693220339,2
2473,2019-04-06,64772,67208,0.01693220339,2
2474,2019-04-06,64772,68671,0.0423559322,2
2475,2019-04-06,84096,61509,0.02711864407,2
2476,2019-04-06,156680,15423,0.0203220339,2
2477,2019-04-06,167031,62094,0.03388135593,2
2478,2019-04-06,179155,55565,0.0203220339,2
2479,2019-04-06,199150,16004,0.0216779661,2
2480,2019-04-06,221576,9778,0.01354237288,2
2481,2019-04-06,371859,3096,0.03388135593,2
2482,2019-04-06,389287,52108,0.02540677966,1
2483,2019-04-06,395102,59539,0.04066101695,2
2484,2019-04-06,440771,14234,0.01015254237,1
2485,2019-04-06,440771,16304,0.0423559322,1
2486,2019-04-06,474922,51332,0.05422033898,2
2487,2019-04-06,498308,67208,0.01357627119,2
2488,2019-04-06,669277,69381,0.0203220339,2
2489,2019-04-06,691710,15259,0.04066101695,2
2490,2019-04-06,711990,50916,0.008457627119,1
2491,2019-04-06,773848,54276,0.01355932203,2
2492,2019-04-06,790767,62268,0.03389830508,2
2493,2019-04-06,800234,5369,0.01693220339,1
2494,2019-04-06,826680,10687,0.02711864407,2
2495,2019-04-06,839517,20707,0.02710169492,2
2496,2019-04-06,865357,61509,0.02710169492,2
2497,2019-04-06,876328,57597,0.03388135593,2
2498,2019-04-06,877092,10534,0.01523728814,1
2499,2019-04-06,906738,51332,0.05422033898,2
2500,2019-04-06,935486,62345,0.01354237288,1
2501,2019-04-06,1116303,31504,0.01354237288,2
2502,2019-04-06,1194269,53248,0.03388135593,2
2503,2019-04-06,1268206,2862,0.0203220339,2
2504,2019-04-06,1359535,657,0.02711864407,2
2505,2019-04-07,967,30655,0.008457627119,1
2506,2019-04-07,55797,65782,0.03388135593,2
2507,2019-04-07,212726,39137,0.02540677966,2
2508,2019-04-07,398837,51310,0.03388135593,2
2509,2019-04-07,398837,61509,0.03388135593,2
2510,2019-04-07,514915,26096,0.01523728814,2
2511,2019-04-07,514915,27825,0.006762711864,2
2512,2019-04-07,514915,49308,0.05930508475,2
2513,2019-04-07,589068,54475,0.04069491525,2
2514,2019-04-07,589068,61390,0.01083050847,2
2515,2019-04-07,593578,71145,0.02540677966,2
2516,2019-04-07,722574,45898,0.03049152542,1
2517,2019-04-07,752573,46570,0.03388135593,2
2518,2019-04-07,752573,57911,0.01015254237,2
2519,2019-04-07,752573,63504,0.008457627119,2
2520,2019-04-07,827831,33007,0.02540677966,2
2521,2019-04-07,827831,53892,0.03388135593,2
2522,2019-04-07,1195476,22643,0.01693220339,2
2523,2019-04-07,1327415,65658,0.03388135593,2
2524,2019-04-07,1367261,58473,0.05422033898,2
2525,2019-04-08,8132,64195,0.03388135593,2
2526,2019-04-08,170737,49308,0.05930508475,2
2527,2019-04-08,233181,18911,0.02540677966,2
2528,2019-04-08,237513,53892,0.03388135593,2
2529,2019-04-08,506364,56997,0.0423559322,2
2530,2019-04-08,636703,74,0.01354237288,1
2531,2019-04-08,689610,47966,0.02540677966,2
2532,2019-04-08,834276,22643,0.01693220339,2
2533,2019-04-08,1125162,30732,0.02201694915,2
2534,2019-04-08,1172693,53892,0.03388135593,2
2535,2019-04-08,1205926,47966,0.02540677966,2
2536,2019-04-09,3320,23817,0.0423559322,2
2537,2019-04-09,25462,604,0.01693220339,1
2538,2019-04-09,36479,50195,0.00506779661,1
2539,2019-04-09,151043,71097,0.02540677966,2
2540,2019-04-09,197782,70147,0.05083050847,2
2541,2019-04-09,387341,54834,0.02540677966,1
2542,2019-04-09,516655,60866,0.02540677966,2
2543,2019-04-09,521494,57139,0.02201694915,2
2544,2019-04-09,838836,19913,0.06777966102,1
2545,2019-04-09,838836,71097,0.02540677966,1
2546,2019-04-09,859593,45133,0.01693220339,1
2547,2019-04-09,1013613,22645,0.01693220339,2
2548,2019-04-10,72756,30655,0.008457627119,2
2549,2019-04-10,299594,51310,0.03388135593,2
2550,2019-04-10,357136,64170,0.03388135593,2
2551,2019-04-10,463532,56997,0.0423559322,1
2552,2019-04-10,664522,62137,0.05083050847,1
2553,2019-04-10,664818,45250,0.03388135593,2
2554,2019-04-10,929240,1194,0.01515254237,2
2555,2019-04-10,929240,22645,0.01515254237,2
2556,2019-04-10,1018723,71808,0.03388135593,2
2557,2019-04-10,1060612,64173,0.02540677966,2
2558,2019-04-11,36520,53892,0.03388135593,2
2559,2019-04-11,48994,55094,0.05252542373,2
2560,2019-04-11,61597,9057,0.01905084746,1
2561,2019-04-11,162649,52790,0.02540677966,2
2562,2019-04-11,172120,7004,0.02540677966,2
2563,2019-04-11,175660,67208,0.01015254237,1
2564,2019-04-11,325197,55648,0.01354237288,2
2565,2019-04-11,461150,47989,0.03388135593,2
2566,2019-04-11,580907,37109,0.01676271186,1
2567,2019-04-11,735214,62846,0.1663898305,2
2568,2019-04-11,762849,71097,0.02355932203,1
2569,2019-04-11,921134,62137,0.05083050847,1
2570,2019-04-11,959295,37735,0.01693220339,2
2571,2019-04-11,1053380,53892,0.03388135593,2
2572,2019-04-11,1154125,46278,0.0423559322,1
2573,2019-04-11,1195476,22643,0.01693220339,2
2574,2019-04-11,1265464,55147,0.05083050847,2
2575,2019-04-12,31977,55502,0.03811864407,1
2576,2019-04-12,106786,63305,0.06777966102,2
2577,2019-04-12,244126,45834,0.03049152542,2
2578,2019-04-12,309502,51332,0.06777966102,1
2579,2019-04-12,316165,59158,0.06777966102,2
2580,2019-04-12,384261,51310,0.03388135593,2
2581,2019-04-12,549380,65925,0.1016779661,2
2582,2019-04-12,720381,21350,0.03838983051,1
2583,2019-04-12,806992,12233,0.01693220339,1
2584,2019-04-12,829423,67804,0.05930508475,1
2585,2019-04-12,844982,25878,0.02540677966,2
2586,2019-04-12,1024204,52135,0.02540677966,1
2587,2019-04-12,1040769,28968,0.01354237288,2
2588,2019-04-12,1371602,23499,0.03049152542,2
2589,2019-04-13,138317,66845,0.03388135593,2
2590,2019-04-13,220011,56255,0.04942372881,2
2591,2019-04-13,344326,6473,0.0166779661,2
2592,2019-04-13,357794,30732,0.02201694915,2
2593,2019-04-13,398176,22643,0.01693220339,2
2594,2019-04-13,551325,31121,0.004440677966,1
2595,2019-04-13,558150,66528,0.016,1
2596,2019-04-13,868068,71097,0.02540677966,2
2597,2019-04-13,920710,14812,0.02540677966,2
2598,2019-04-13,920710,52108,0.02540677966,2
2599,2019-04-13,920710,71825,0.02540677966,2
2600,2019-04-13,1020457,68647,0.03388135593,2
2601,2019-04-13,1082261,73168,0.03388135593,1
2602,2019-04-13,1139207,44310,0.01128813559,1
2603,2019-04-13,1346187,51310,0.03388135593,2
2604,2019-04-14,57755,61504,0.01693220339,1
2605,2019-04-14,108865,53800,0.01693220339,2
2606,2019-04-14,206338,77988,0.01693220339,2
2607,2019-04-14,330385,39137,0.02540677966,1
2608,2019-04-14,330385,56997,0.03176271186,1
2609,2019-04-14,337072,71097,0.02540677966,2
2610,2019-04-14,596648,3096,0.0423559322,2
2611,2019-04-14,596648,19012,0.05083050847,2
2612,2019-04-14,596648,71808,0.03388135593,2
2613,2019-04-14,664818,57837,0.05083050847,1
2614,2019-04-14,682984,64173,0.02540677966,2
2615,2019-04-14,951444,34975,0.0203220339,2
2616,2019-04-14,1013692,30732,0.02201694915,1
2617,2019-04-14,1300841,9073,0.01015254237,1
2618,2019-04-14,1300841,52150,0.008457627119,1
2619,2019-04-14,1312493,57597,0.03388135593,1
2620,2019-04-14,1327415,28968,0.01274576271,2
2621,2019-04-15,26250,28968,0.01354237288,2
2622,2019-04-15,92041,70225,0.00506779661,2
2623,2019-04-15,101186,54475,0.05083050847,2
2624,2019-04-15,101186,73743,0.01354237288,2
2625,2019-04-15,127490,60345,0.008457627119,2
2626,2019-04-15,169737,69381,0.02540677966,2
2627,2019-04-15,175442,65889,0.03371186441,2
2628,2019-04-15,274939,58583,0.03388135593,2
2629,2019-04-15,289908,51110,0.01659322034,2
2630,2019-04-15,398924,46390,0.03388135593,2
2631,2019-04-15,516655,60866,0.01862711864,2
2632,2019-04-15,551325,39738,0.08472881356,2
2633,2019-04-15,832538,77988,0.01693220339,2
2634,2019-04-15,1025444,55648,0.01354237288,2
2635,2019-04-15,1049063,65782,0.03388135593,2
2636,2019-04-15,1049063,70153,0.03388135593,2
2637,2019-04-15,1125939,3951,0.02188135593,2
2638,2019-04-15,1125939,22399,0.01683050847,2
2639,2019-04-15,1125939,65889,0.0336779661,2
2640,2019-04-15,1283675,60923,0.01693220339,2
2641,2019-04-15,1319492,16595,0.02540677966,2
2642,2019-04-15,1319492,53880,0.02540677966,2
2643,2019-04-16,196657,53892,0.03388135593,2
2644,2019-04-16,215057,55127,0.0423559322,2
2645,2019-04-16,282466,77988,0.01693220339,2
2646,2019-04-16,394409,55924,0.05083050847,2
2647,2019-04-16,398837,51310,0.03388135593,2
2648,2019-04-16,399626,27105,0.00506779661,1
2649,2019-04-16,857175,61858,0.1510169492,2
2650,2019-04-16,924650,53892,0.03388135593,2
2651,2019-04-16,1088303,13715,0.02286440678,1
2652,2019-04-16,1088303,15249,0.01693220339,1
2653,2019-04-16,1118595,16004,0.05083050847,1
2654,2019-04-16,1171976,59017,0.05083050847,2
2655,2019-04-16,1232897,43954,0.02540677966,1
2656,2019-04-17,315893,71808,0.03388135593,2
2657,2019-04-17,329595,53484,0.04405084746,2
2658,2019-04-17,355554,51110,0.01693220339,1
2659,2019-04-17,355554,54469,0.03388135593,1
2660,2019-04-17,490987,71097,0.02540677966,2
2661,2019-04-17,516934,16439,0.01354237288,2
2662,2019-04-17,527822,47592,0.01693220339,2
2663,2019-04-17,527822,66446,0.01693220339,1
2664,2019-04-17,757271,22645,0.01693220339,2
2665,2019-04-17,757271,51174,0.01184745763,2
2666,2019-04-17,757271,54834,0.02540677966,2
2667,2019-04-17,757271,61509,0.03388135593,2
2668,2019-04-17,852056,12233,0.01523728814,1
2669,2019-04-17,959295,55147,0.04322033898,2
2670,2019-04-17,1295599,43954,0.02540677966,1
2671,2019-04-18,36479,22645,0.016,2
2672,2019-04-18,57855,18911,0.02388135593,2
2673,2019-04-18,75287,16439,0.0126779661,1
2674,2019-04-18,177805,53247,0.02201694915,2
2675,2019-04-18,201952,54842,0.01354237288,1
2676,2019-04-18,591343,61656,0.2457627119,2
2677,2019-04-18,718110,28968,0.01298305085,2
2678,2019-04-18,772563,58512,0.003084745763,2
2679,2019-04-18,848366,67484,0.03388135593,2
2680,2019-04-18,868068,71097,0.02540677966,2
2681,2019-04-18,1082566,42952,0.02201694915,2
2682,2019-04-18,1115193,496,0.02852542373,2
2683,2019-04-19,146683,9081,0.01015254237,1
2684,2019-04-19,308068,54591,0.01015254237,1
2685,2019-04-19,396261,62508,0.02371186441,1
2686,2019-04-19,486238,22629,0.05083050847,1
2687,2019-04-19,696806,70225,0.004559322034,1
2688,2019-04-19,728178,64170,0.03279661017,1
2689,2019-04-19,1013291,54475,0.05083050847,1
2690,2019-04-19,1119535,32142,0.03388135593,1
2691,2019-04-19,1316456,60345,0.008457627119,2
2692,2019-04-20,36520,45834,0.03049152542,2
2693,2019-04-20,64675,21458,0.02540677966,2
2694,2019-04-20,105178,22643,0.01693220339,2
2695,2019-04-20,236792,47592,0.01693220339,2
2696,2019-04-20,236792,51310,0.03388135593,2
2697,2019-04-20,316165,28968,0.01354237288,1
2698,2019-04-20,316409,65782,0.03388135593,2
2699,2019-04-20,320896,604,0.01569491525,1
2700,2019-04-20,320896,657,0.03142372881,1
2701,2019-04-20,324053,37786,0.01354237288,1
2702,2019-04-20,428818,4025,0.02527118644,2
2703,2019-04-20,468445,75526,0.01189830508,1
2704,2019-04-20,580776,2138,0.03049152542,1
2705,2019-04-20,582883,65658,0.03388135593,2
2706,2019-04-20,809176,22629,0.05083050847,1
2707,2019-04-20,822373,67484,0.03388135593,2
2708,2019-04-20,966954,51110,0.01693220339,2
2709,2019-04-20,1008279,67842,0.03388135593,1
2710,2019-04-20,1048933,65782,0.03388135593,2
2711,2019-04-20,1092138,52450,0.03388135593,2
2712,2019-04-20,1287506,32270,0.01540677966,1
2713,2019-04-21,263276,73960,0.01184745763,2
2714,2019-04-21,316456,63453,0.06777966102,2
2715,2019-04-21,468996,62769,0.03388135593,2
2716,2019-04-21,489178,51110,0.01693220339,2
2717,2019-04-21,785729,63525,0.05083050847,2
2718,2019-04-21,872409,53892,0.03303389831,2
2719,2019-04-22,151043,71097,0.02425423729,2
2720,2019-04-22,394409,62393,0.06777966102,2
2721,2019-04-22,486344,57837,0.05083050847,2
2722,2019-04-22,500787,22645,0.01693220339,2
2723,2019-04-22,517696,71097,0.02540677966,2
2724,2019-04-22,534990,57139,0.02201694915,1
2725,2019-04-22,563786,55777,0.01150847458,1
2726,2019-04-22,640162,59310,0.03388135593,2
2727,2019-04-22,664236,54834,0.02159322034,1
2728,2019-04-22,683712,5369,0.01655932203,1
2729,2019-04-22,1078794,54469,0.03388135593,1
2730,2019-04-22,1284150,47300,0.01693220339,2
2731,2019-04-22,1284150,64170,0.03388135593,2
2732,2019-04-22,1284150,65782,0.03388135593,2
2733,2019-04-23,226900,28968,0.01354237288,2
2734,2019-04-23,262163,18815,0.006762711864,2
2735,2019-04-23,407413,62426,0.03388135593,1
2736,2019-04-23,450118,55777,0.01354237288,2
2737,2019-04-23,455342,62268,0.0423559322,2
2738,2019-04-23,613457,71097,0.02540677966,1
2739,2019-04-23,664522,54842,0.01586440678,1
2740,2019-04-23,669185,23817,0.04118644068,2
2741,2019-04-23,670970,63525,0.05083050847,2
2742,2019-04-23,704292,68647,0.03298305085,1
2743,2019-04-23,765920,55777,0.01354237288,2
2744,2019-04-23,959295,30655,0.008457627119,2
2745,2019-04-23,1005959,55094,0.05930508475,2
2746,2019-04-23,1089054,64170,0.03388135593,1
2747,2019-04-23,1116360,57837,0.03813559322,2
2748,2019-04-23,1116360,73962,0.01354237288,1
2749,2019-04-23,1219346,62137,0.05083050847,2
2750,2019-04-23,1237671,28968,0.01354237288,2
2751,2019-04-23,1237671,62137,0.05083050847,2
2752,2019-04-23,1237671,72632,0.0423559322,2
2753,2019-04-24,38641,46436,0.008457627119,1
2754,2019-04-24,134520,52325,0.02540677966,2
2755,2019-04-24,214245,53491,0.01693220339,1
2756,2019-04-24,350486,67052,0.02228813559,2
2757,2019-04-24,539026,9081,0.009457627119,2
2758,2019-04-24,539029,62508,0.02540677966,2
2759,2019-04-24,572447,61390,0.01354237288,2
2760,2019-04-24,664236,47547,0.02201694915,2
2761,2019-04-24,664818,75526,0.01354237288,1
2762,2019-04-24,727357,11833,0.01354237288,2
2763,2019-04-24,733607,21458,0.01862711864,2
2764,2019-04-24,852056,12233,0.01523728814,1
2765,2019-04-24,956253,73962,0.01015254237,1
2766,2019-04-24,1172522,62268,0.0423559322,1
2767,2019-04-24,1259611,51112,0.01693220339,2
2768,2019-04-24,1366131,33213,0.00913559322,1
2769,2019-04-25,23194,22629,0.05083050847,1
2770,2019-04-25,54158,48268,0.03049152542,2
2771,2019-04-25,209309,35143,0.02371186441,2
2772,2019-04-25,304028,6473,0.01693220339,2
2773,2019-04-25,329595,60493,0.01015254237,1
2774,2019-04-25,433702,28430,0.01633898305,1
2775,2019-04-25,483959,62137,0.05083050847,2
2776,2019-04-25,512360,57977,0.008457627119,1
2777,2019-04-25,769319,70225,0.00506779661,1
2778,2019-04-25,872599,53538,0.03896610169,2
2779,2019-04-25,876328,64195,0.03388135593,2
2780,2019-04-25,888891,63525,0.04879661017,1
2781,2019-04-25,895479,11694,0.02540677966,2
2782,2019-04-25,896091,18815,0.01240677966,1
2783,2019-04-25,1044518,54469,0.03194915254,1
2784,2019-04-25,1090923,22645,0.01693220339,2
2785,2019-04-25,1090923,45834,0.03049152542,2
2786,2019-04-25,1317808,43839,0.007610169492,1
2787,2019-04-25,1317808,61504,0.01693220339,1
2788,2019-04-25,1326236,64170,0.03388135593,1
2789,2019-04-26,11962,53892,0.03388135593,1
2790,2019-04-26,173453,45834,0.03049152542,2
2791,2019-04-26,333005,47048,0.02540677966,2
2792,2019-04-26,591343,61656,0.2525423729,2
2793,2019-04-26,948943,18815,0.006762711864,2
2794,2019-04-26,1043416,15989,0.0423559322,1
2795,2019-04-26,1043416,16004,0.04574576271,1
2796,2019-04-26,1116360,35958,0.03388135593,2
2797,2019-04-26,1206390,30655,0.001677966102,1
2798,2019-04-26,1206390,43337,0.03388135593,1
2799,2019-04-26,1280963,56997,0.0423559322,2
2800,2019-04-26,1281131,43337,0.02879661017,1
2801,2019-04-26,1316720,62161,0.05794915254,1
2802,2019-04-26,1322162,61656,0.2525423729,2
2803,2019-04-27,55385,70479,0.0423559322,2
2804,2019-04-27,79457,62137,0.049,2
2805,2019-04-27,184290,62508,0.02459322034,2
2806,2019-04-27,510305,53892,0.03245762712,1
2807,2019-04-27,611021,24098,0.1186271186,2
2808,2019-04-27,611021,57520,0.08472881356,2
2809,2019-04-27,680742,60345,0.008457627119,2
2810,2019-04-27,1010525,52108,0.02540677966,2
2811,2019-04-27,1070377,11446,0.02540677966,1
2812,2019-04-27,1116697,74,0.01354237288,1
2813,2019-04-27,1220478,52108,0.02466101695,2
2814,2019-04-27,1220478,66030,0.04110169492,2
2815,2019-04-27,1314645,20707,0.03388135593,2
2816,2019-04-28,61770,67052,0.02540677966,2
2817,2019-04-28,146195,65449,0.02540677966,2
2818,2019-04-28,252195,61246,0.02540677966,2
2819,2019-04-28,366130,40099,0.03388135593,2
2820,2019-04-28,472181,55777,0.01354237288,1
2821,2019-04-28,574752,30655,0.008457627119,1
2822,2019-04-28,718723,65449,0.02540677966,2
2823,2019-04-28,775669,21458,0.02540677966,1
2824,2019-04-28,832255,58512,0.00313559322,2
2825,2019-04-28,916295,47716,0.05083050847,2
2826,2019-04-28,916295,51112,0.01693220339,2
2827,2019-04-28,1366775,62508,0.02540677966,2
2828,2019-04-28,1366775,67052,0.02540677966,2
2829,2019-04-29,59062,62137,0.05083050847,2
2830,2019-04-29,59062,64388,0.02540677966,2
2831,2019-04-29,270769,51310,0.03388135593,2
2832,2019-04-29,304028,71933,0.02540677966,2
2833,2019-04-29,351098,48268,0.03049152542,1
2834,2019-04-29,364607,960,0.001677966102,1
2835,2019-04-29,452153,64396,0.02540677966,2
2836,2019-04-29,776259,22645,0.01693220339,2
2837,2019-04-29,820580,77988,0.01693220339,2
2838,2019-04-29,889417,63980,0.03388135593,2
2839,2019-04-29,930710,31504,0.01693220339,1
2840,2019-04-29,1038659,55593,0.01052542373,1
2841,2019-04-29,1289605,43954,0.02540677966,1
2842,2019-04-29,1335991,22645,0.01693220339,1
2843,2019-04-29,1351106,44394,0.01693220339,2
2844,2019-04-29,1351106,53627,0.06777966102,2
2845,2019-04-29,1351106,62393,0.06777966102,2
2846,2019-04-30,134520,52325,0.02540677966,2
2847,2019-04-30,160437,55777,0.01354237288,2
2848,2019-04-30,173453,42203,0.02540677966,2
2849,2019-04-30,454566,62150,0.06777966102,2
2850,2019-04-30,500489,22515,0.006762711864,2
2851,2019-04-30,505341,66528,0.01693220339,2
2852,2019-04-30,536975,30655,0.008457627119,1
2853,2019-04-30,548754,51130,0.01693220339,2
2854,2019-04-30,551325,63980,0.03225423729,2
2855,2019-04-30,551750,30655,0.008118644068,1
2856,2019-04-30,573852,51110,0.01693220339,1
2857,2019-04-30,582315,21350,0.04744067797,1
2858,2019-04-30,602884,59476,0.01693220339,2
2859,2019-04-30,616635,66896,0.1106101695,2
2860,2019-04-30,639712,144,0.002305084746,1
2861,2019-04-30,691710,29610,0.0423559322,2
2862,2019-04-30,823688,52043,0.05083050847,2
2863,2019-04-30,866717,53880,0.02540677966,2
2864,2019-04-30,1031589,61509,0.03388135593,2
2865,2019-04-30,1148425,42952,0.01981355932,2
2866,2019-04-30,1265404,38135,0.03954237288,2
2867,2019-04-30,1279088,2862,0.02540677966,2
2868,2019-04-30,1286056,13882,0.02003389831,2
2869,2019-05-01,72279,70153,0.03388135593,2
2870,2019-05-01,114624,45133,0.01693220339,2
2871,2019-05-01,123650,57837,0.04574576271,1
2872,2019-05-01,288327,23619,0.02540677966,2
2873,2019-05-01,393486,13715,0.02540677966,1
2874,2019-05-01,395935,58159,0.0423559322,2
2875,2019-05-01,396221,49048,0.03049152542,2
2876,2019-05-01,396221,57597,0.03388135593,2
2877,2019-05-01,619209,43839,0.008457627119,2
2878,2019-05-01,625655,55502,0.0423559322,1
2879,2019-05-01,707208,10534,0.01523728814,1
2880,2019-05-01,707208,15989,0.03811864407,1
2881,2019-05-01,735214,22645,0.01606779661,2
2882,2019-05-01,760533,10689,0.03388135593,2
2883,2019-05-01,828684,15989,0.0423559322,1
2884,2019-05-01,828684,16004,0.05083050847,1
2885,2019-05-01,839517,34789,0.02540677966,2
2886,2019-05-01,839517,52330,0.01354237288,2
2887,2019-05-01,839517,70225,0.00506779661,2
2888,2019-05-01,1101931,30732,0.02201694915,2
2889,2019-05-01,1105870,59347,0.02540677966,2
2890,2019-05-01,1118209,62508,0.02033898305,2
2891,2019-05-01,1149044,70479,0.0423559322,2
2892,2019-05-01,1195987,22645,0.01693220339,2
2893,2019-05-02,131678,62150,0.06613559322,2
2894,2019-05-02,197172,74,0.01354237288,1
2895,2019-05-02,199402,56997,0.0423559322,2
2896,2019-05-02,199402,62137,0.05083050847,2
2897,2019-05-02,236792,47592,0.01661016949,2
2898,2019-05-02,348166,10687,0.03388135593,2
2899,2019-05-02,396221,61848,0.0473220339,1
2900,2019-05-02,415196,51332,0.061,1
2901,2019-05-02,428578,67052,0.02540677966,2
2902,2019-05-02,455342,63525,0.05083050847,2
2903,2019-05-02,456224,58229,0.01525423729,2
2904,2019-05-02,523159,75526,0.01161016949,1
2905,2019-05-02,593870,13282,0.03049152542,1
2906,2019-05-02,680749,71097,0.02405084746,2
2907,2019-05-02,951444,72632,0.0423559322,2
2908,2019-05-02,980602,28979,0.01218644068,1
2909,2019-05-02,1080254,63305,0.06777966102,2
2910,2019-05-02,1195987,24898,0.02371186441,2
2911,2019-05-02,1256381,30655,0.008457627119,1
2912,2019-05-03,59279,56997,0.03557627119,1
2913,2019-05-03,69592,20193,0.03337288136,2
2914,2019-05-03,69592,73323,0.05006779661,2
2915,2019-05-03,97656,30655,0.008457627119,1
2916,2019-05-03,118962,67052,0.02540677966,2
2917,2019-05-03,201952,14234,0.01015254237,1
2918,2019-05-03,221576,16304,0.04083050847,2
2919,2019-05-03,236213,60707,0.05930508475,2
2920,2019-05-03,236213,60915,0.01693220339,2
2921,2019-05-03,316456,62426,0.03388135593,2
2922,2019-05-03,329391,57414,0.01015254237,2
2923,2019-05-03,536145,239,0.006762711864,2
2924,2019-05-03,583805,55777,0.01150847458,1
2925,2019-05-03,638136,28031,0.01184745763,2
2926,2019-05-03,730357,54500,0.05083050847,2
2927,2019-05-03,1022370,48705,0.0423559322,2
2928,2019-05-03,1105870,59347,0.02540677966,2
2929,2019-05-03,1286513,57460,0.03222033898,2
2930,2019-05-04,44795,62782,0.02540677966,2
2931,2019-05-04,44795,73168,0.03388135593,2
2932,2019-05-04,154053,53892,0.03388135593,1
2933,2019-05-04,184063,22645,0.01693220339,1
2934,2019-05-04,220778,51603,0.0423559322,2
2935,2019-05-04,220778,63003,0.05083050847,2
2936,2019-05-04,220778,66061,0.01693220339,2
2937,2019-05-04,229692,67765,0.01015254237,1
2938,2019-05-04,312948,53892,0.03388135593,1
2939,2019-05-04,355338,61298,0.05761016949,1
2940,2019-05-04,434634,31216,0.009355932203,2
2941,2019-05-04,550617,66845,0.03388135593,2
2942,2019-05-04,616635,47716,0.05083050847,2
2943,2019-05-04,724356,43458,0.01113559322,2
2944,2019-05-04,741494,11858,0.01862711864,1
2945,2019-05-04,813392,60866,0.01354237288,1
2946,2019-05-04,900955,59603,0.03388135593,2
2947,2019-05-04,919675,55147,0.05083050847,1
2948,2019-05-04,935314,51332,0.06777966102,2
2949,2019-05-04,990692,43954,0.01862711864,1
2950,2019-05-04,1024932,43963,0.02540677966,2
2951,2019-05-04,1045918,55593,0.01354237288,1
2952,2019-05-04,1182225,60011,0.1321864407,2
2953,2019-05-04,1182225,65889,0.03303389831,2
2954,2019-05-04,1193964,73962,0.01211864407,2
2955,2019-05-05,106119,43839,0.008457627119,1
2956,2019-05-05,156680,19445,0.03388135593,2
2957,2019-05-05,312948,53892,0.03188135593,1
2958,2019-05-05,772563,66030,0.0423559322,2
2959,2019-05-05,1003168,61504,0.01015254237,1
2960,2019-05-05,1042975,62426,0.03388135593,2
2961,2019-05-05,1060612,61246,0.02540677966,2
2962,2019-05-05,1251738,62426,0.03388135593,2
2963,2019-05-05,1332947,64192,0.02201694915,2
