transaction_id,step,step_ts,is_fraud
1059542,103,2020-01-05 07:00:00,1
1059545,103,2020-01-05 07:00:00,1
1059543,103,2020-01-05 07:00:00,1
1059541,103,2020-01-05 07:00:00,1
1059548,103,2020-01-05 07:00:00,1
1059546,103,2020-01-05 07:00:00,1
1059560,104,2020-01-05 08:00:00,1
1059562,104,2020-01-05 08:00:00,1
1059558,104,2020-01-05 08:00:00,1
1059549,104,2020-01-05 08:00:00,1
1059561,104,2020-01-05 08:00:00,1
1059553,104,2020-01-05 08:00:00,1
1059550,104,2020-01-05 08:00:00,1
1059555,104,2020-01-05 08:00:00,1
1059554,104,2020-01-05 08:00:00,1
1059556,104,2020-01-05 08:00:00,1
1059559,104,2020-01-05 08:00:00,1
1059557,104,2020-01-05 08:00:00,1
1059551,104,2020-01-05 08:00:00,1
1059552,104,2020-01-05 08:00:00,1
1059566,105,2020-01-05 09:00:00,1
1059572,105,2020-01-05 09:00:00,1
1059579,105,2020-01-05 09:00:00,1
1059574,105,2020-01-05 09:00:00,1
1059571,105,2020-01-05 09:00:00,1
1059567,105,2020-01-05 09:00:00,1
1059569,105,2020-01-05 09:00:00,1
1059568,105,2020-01-05 09:00:00,1
1059580,105,2020-01-05 09:00:00,1
1059563,105,2020-01-05 09:00:00,1
1059577,105,2020-01-05 09:00:00,1
1059576,105,2020-01-05 09:00:00,1
1059575,105,2020-01-05 09:00:00,1
1059564,105,2020-01-05 09:00:00,1
1059578,105,2020-01-05 09:00:00,1
1059573,105,2020-01-05 09:00:00,1
1059570,105,2020-01-05 09:00:00,1
1059565,105,2020-01-05 09:00:00,1
1059585,106,2020-01-05 10:00:00,1
1059597,106,2020-01-05 10:00:00,1
1059598,106,2020-01-05 10:00:00,1
1059587,106,2020-01-05 10:00:00,1
1059589,106,2020-01-05 10:00:00,1
1059593,106,2020-01-05 10:00:00,1
1059596,106,2020-01-05 10:00:00,1
1059581,106,2020-01-05 10:00:00,1
1059592,106,2020-01-05 10:00:00,1
1059582,106,2020-01-05 10:00:00,1
1059594,106,2020-01-05 10:00:00,1
1059595,106,2020-01-05 10:00:00,1
1059588,106,2020-01-05 10:00:00,1
1059590,106,2020-01-05 10:00:00,1
1059586,106,2020-01-05 10:00:00,1
1059584,106,2020-01-05 10:00:00,1
1059591,106,2020-01-05 10:00:00,1
1059583,106,2020-01-05 10:00:00,1
1059604,107,2020-01-05 11:00:00,1
1059605,107,2020-01-05 11:00:00,1
1059608,107,2020-01-05 11:00:00,1
1059603,107,2020-01-05 11:00:00,1
1059606,107,2020-01-05 11:00:00,1
1059602,107,2020-01-05 11:00:00,1
1059599,107,2020-01-05 11:00:00,1
1059600,107,2020-01-05 11:00:00,1
1059601,107,2020-01-05 11:00:00,1
1059607,107,2020-01-05 11:00:00,1
1059613,108,2020-01-05 12:00:00,1
1059612,108,2020-01-05 12:00:00,1
1059610,108,2020-01-05 12:00:00,1
1059611,108,2020-01-05 12:00:00,1
1059614,108,2020-01-05 12:00:00,1
1059616,108,2020-01-05 12:00:00,1
1059609,108,2020-01-05 12:00:00,1
1059615,108,2020-01-05 12:00:00,1
1059624,109,2020-01-05 13:00:00,1
1059621,109,2020-01-05 13:00:00,1
1059617,109,2020-01-05 13:00:00,1
1059618,109,2020-01-05 13:00:00,1
1059619,109,2020-01-05 13:00:00,1
1059623,109,2020-01-05 13:00:00,1
1059628,109,2020-01-05 13:00:00,1
1059626,109,2020-01-05 13:00:00,1
1059625,109,2020-01-05 13:00:00,1
1059627,109,2020-01-05 13:00:00,1
1059620,109,2020-01-05 13:00:00,1
1059622,109,2020-01-05 13:00:00,1
1059634,110,2020-01-05 14:00:00,1
1059632,110,2020-01-05 14:00:00,1
1059629,110,2020-01-05 14:00:00,1
1059637,110,2020-01-05 14:00:00,1
1059635,110,2020-01-05 14:00:00,1
1059630,110,2020-01-05 14:00:00,1
1059638,110,2020-01-05 14:00:00,1
1059633,110,2020-01-05 14:00:00,1
1059636,110,2020-01-05 14:00:00,1
1059631,110,2020-01-05 14:00:00,1
1059640,111,2020-01-05 15:00:00,1
1059646,111,2020-01-05 15:00:00,1
1059648,111,2020-01-05 15:00:00,1
1059644,111,2020-01-05 15:00:00,1
1059641,111,2020-01-05 15:00:00,1
1059643,111,2020-01-05 15:00:00,1
1059647,111,2020-01-05 15:00:00,1
1059639,111,2020-01-05 15:00:00,1
1059645,111,2020-01-05 15:00:00,1
1059642,111,2020-01-05 15:00:00,1
1059650,112,2020-01-05 16:00:00,1
1059649,112,2020-01-05 16:00:00,1
1059651,113,2020-01-05 17:00:00,1
1059652,113,2020-01-05 17:00:00,1
1059656,113,2020-01-05 17:00:00,1
1059654,113,2020-01-05 17:00:00,1
1059655,113,2020-01-05 17:00:00,1
1059653,113,2020-01-05 17:00:00,1
1059657,114,2020-01-05 18:00:00,1
1059660,114,2020-01-05 18:00:00,1
1059658,114,2020-01-05 18:00:00,1
1059659,114,2020-01-05 18:00:00,1
1059670,115,2020-01-05 19:00:00,1
1059662,115,2020-01-05 19:00:00,1
1059668,115,2020-01-05 19:00:00,1
1059667,115,2020-01-05 19:00:00,1
1059666,115,2020-01-05 19:00:00,1
1059665,115,2020-01-05 19:00:00,1
1059669,115,2020-01-05 19:00:00,1
1059661,115,2020-01-05 19:00:00,1
1059663,115,2020-01-05 19:00:00,1
1059664,115,2020-01-05 19:00:00,1
1059672,116,2020-01-05 20:00:00,1
1059682,116,2020-01-05 20:00:00,1
1059673,116,2020-01-05 20:00:00,1
1059674,116,2020-01-05 20:00:00,1
1059681,116,2020-01-05 20:00:00,1
1059678,116,2020-01-05 20:00:00,1
1059684,116,2020-01-05 20:00:00,1
1059683,116,2020-01-05 20:00:00,1
1059676,116,2020-01-05 20:00:00,1
1059680,116,2020-01-05 20:00:00,1
1059679,116,2020-01-05 20:00:00,1
1059675,116,2020-01-05 20:00:00,1
1059677,116,2020-01-05 20:00:00,1
1059671,116,2020-01-05 20:00:00,1
1059687,117,2020-01-05 21:00:00,1
1059686,117,2020-01-05 21:00:00,1
1059685,117,2020-01-05 21:00:00,1
1059695,117,2020-01-05 21:00:00,1
1059692,117,2020-01-05 21:00:00,1
1059688,117,2020-01-05 21:00:00,1
1059693,117,2020-01-05 21:00:00,1
1059691,117,2020-01-05 21:00:00,1
1059694,117,2020-01-05 21:00:00,1
1059689,117,2020-01-05 21:00:00,1
1059696,117,2020-01-05 21:00:00,1
1059690,117,2020-01-05 21:00:00,1
1059700,118,2020-01-05 22:00:00,1
1059708,118,2020-01-05 22:00:00,1
1059701,118,2020-01-05 22:00:00,1
1059703,118,2020-01-05 22:00:00,1
1059707,118,2020-01-05 22:00:00,1
1059699,118,2020-01-05 22:00:00,1
1059698,118,2020-01-05 22:00:00,1
1059705,118,2020-01-05 22:00:00,1
1059704,118,2020-01-05 22:00:00,1
1059702,118,2020-01-05 22:00:00,1
1059697,118,2020-01-05 22:00:00,1
1059706,118,2020-01-05 22:00:00,1
1060175,119,2020-01-05 23:00:00,0
1060035,119,2020-01-05 23:00:00,1
1059973,119,2020-01-05 23:00:00,1
1061434,119,2020-01-05 23:00:00,0
1062446,119,2020-01-05 23:00:00,1
1062373,119,2020-01-05 23:00:00,0
1062093,119,2020-01-05 23:00:00,0
1063707,119,2020-01-05 23:00:00,1
1059974,119,2020-01-05 23:00:00,1
1060902,119,2020-01-05 23:00:00,1
1060034,119,2020-01-05 23:00:00,1
1060903,119,2020-01-05 23:00:00,1
1059966,119,2020-01-05 23:00:00,0
1061191,119,2020-01-05 23:00:00,0
1061693,119,2020-01-05 23:00:00,0
1062447,119,2020-01-05 23:00:00,1
1064450,119,2020-01-05 23:00:00,0
1063708,119,2020-01-05 23:00:00,1
1060617,119,2020-01-05 23:00:00,0
1066547,120,2020-01-06 00:00:00,1
1066548,120,2020-01-06 00:00:00,1
1068589,120,2020-01-06 00:00:00,1
1067087,120,2020-01-06 00:00:00,0
1065573,120,2020-01-06 00:00:00,1
1067357,120,2020-01-06 00:00:00,1
1068588,120,2020-01-06 00:00:00,1
1065902,120,2020-01-06 00:00:00,0
1067427,120,2020-01-06 00:00:00,0
1067358,120,2020-01-06 00:00:00,1
1068008,120,2020-01-06 00:00:00,1
1068254,120,2020-01-06 00:00:00,1
1068200,120,2020-01-06 00:00:00,0
1067495,120,2020-01-06 00:00:00,0
1068007,120,2020-01-06 00:00:00,1
1065572,120,2020-01-06 00:00:00,1
1068255,120,2020-01-06 00:00:00,1
1068010,120,2020-01-06 00:00:00,0
1069011,121,2020-01-06 01:00:00,1
1069131,121,2020-01-06 01:00:00,1
1069225,121,2020-01-06 01:00:00,1
1069010,121,2020-01-06 01:00:00,1
1069099,121,2020-01-06 01:00:00,1
1069356,121,2020-01-06 01:00:00,1
1068865,121,2020-01-06 01:00:00,0
1069373,121,2020-01-06 01:00:00,1
1069224,121,2020-01-06 01:00:00,1
1069357,121,2020-01-06 01:00:00,1
1068992,121,2020-01-06 01:00:00,0
1069132,121,2020-01-06 01:00:00,1
1069098,121,2020-01-06 01:00:00,1
1069372,121,2020-01-06 01:00:00,1
1069258,121,2020-01-06 01:00:00,1
1069257,121,2020-01-06 01:00:00,1
1070046,122,2020-01-06 02:00:00,1
1069757,122,2020-01-06 02:00:00,1
1069957,122,2020-01-06 02:00:00,0
1069991,122,2020-01-06 02:00:00,1
1069781,122,2020-01-06 02:00:00,1
1069782,122,2020-01-06 02:00:00,1
1069990,122,2020-01-06 02:00:00,1
1069978,122,2020-01-06 02:00:00,1
1069779,122,2020-01-06 02:00:00,1
1069758,122,2020-01-06 02:00:00,1
1070045,122,2020-01-06 02:00:00,1
1070021,122,2020-01-06 02:00:00,1
1069979,122,2020-01-06 02:00:00,1
1070022,122,2020-01-06 02:00:00,1
1069778,122,2020-01-06 02:00:00,1
1070081,123,2020-01-06 03:00:00,1
1070084,123,2020-01-06 03:00:00,1
1070085,123,2020-01-06 03:00:00,1
1070086,123,2020-01-06 03:00:00,1
1070082,123,2020-01-06 03:00:00,1
1070087,123,2020-01-06 03:00:00,1
1070135,124,2020-01-06 04:00:00,1
1070136,124,2020-01-06 04:00:00,1
1070133,124,2020-01-06 04:00:00,1
1070134,124,2020-01-06 04:00:00,1
1070141,125,2020-01-06 05:00:00,1
1070142,125,2020-01-06 05:00:00,1
1070143,125,2020-01-06 05:00:00,1
1070145,125,2020-01-06 05:00:00,1
1070137,125,2020-01-06 05:00:00,1
1070138,125,2020-01-06 05:00:00,1
1070146,125,2020-01-06 05:00:00,1
1070144,125,2020-01-06 05:00:00,1
1070139,125,2020-01-06 05:00:00,1
1070140,125,2020-01-06 05:00:00,1
1070149,126,2020-01-06 06:00:00,1
1070148,126,2020-01-06 06:00:00,1
1070152,126,2020-01-06 06:00:00,1
1070150,126,2020-01-06 06:00:00,1
1070147,126,2020-01-06 06:00:00,1
1070151,126,2020-01-06 06:00:00,1
1070158,127,2020-01-06 07:00:00,1
1070155,127,2020-01-06 07:00:00,1
1070165,127,2020-01-06 07:00:00,1
1070153,127,2020-01-06 07:00:00,1
1070161,127,2020-01-06 07:00:00,1
1070162,127,2020-01-06 07:00:00,1
1070163,127,2020-01-06 07:00:00,1
1070166,127,2020-01-06 07:00:00,1
1070157,127,2020-01-06 07:00:00,1
1070164,127,2020-01-06 07:00:00,1
1070154,127,2020-01-06 07:00:00,1
1070156,127,2020-01-06 07:00:00,1
1070160,127,2020-01-06 07:00:00,1
1070159,127,2020-01-06 07:00:00,1
1070174,128,2020-01-06 08:00:00,1
1070167,128,2020-01-06 08:00:00,1
1070171,128,2020-01-06 08:00:00,1
1070170,128,2020-01-06 08:00:00,1
1070173,128,2020-01-06 08:00:00,1
1070169,128,2020-01-06 08:00:00,1
1070168,128,2020-01-06 08:00:00,1
1070172,128,2020-01-06 08:00:00,1
1080756,129,2020-01-06 09:00:00,0
1082490,129,2020-01-06 09:00:00,0
1079579,129,2020-01-06 09:00:00,0
1088059,129,2020-01-06 09:00:00,0
1074863,129,2020-01-06 09:00:00,0
1090506,129,2020-01-06 09:00:00,0
1089202,129,2020-01-06 09:00:00,0
1080138,129,2020-01-06 09:00:00,0
1089057,129,2020-01-06 09:00:00,1
1086409,129,2020-01-06 09:00:00,1
1084392,129,2020-01-06 09:00:00,0
1086408,129,2020-01-06 09:00:00,1
1082550,129,2020-01-06 09:00:00,0
1084433,129,2020-01-06 09:00:00,0
1088158,129,2020-01-06 09:00:00,0
1071578,129,2020-01-06 09:00:00,0
1087134,129,2020-01-06 09:00:00,0
1085182,129,2020-01-06 09:00:00,0
1091070,129,2020-01-06 09:00:00,0
1087403,129,2020-01-06 09:00:00,0
1074003,129,2020-01-06 09:00:00,0
1079879,129,2020-01-06 09:00:00,0
1083688,129,2020-01-06 09:00:00,0
1085336,129,2020-01-06 09:00:00,0
1088537,129,2020-01-06 09:00:00,0
1081241,129,2020-01-06 09:00:00,0
1077047,129,2020-01-06 09:00:00,0
1085227,129,2020-01-06 09:00:00,0
1089056,129,2020-01-06 09:00:00,1
1070766,129,2020-01-06 09:00:00,1
1081367,129,2020-01-06 09:00:00,0
1073622,129,2020-01-06 09:00:00,0
1078444,129,2020-01-06 09:00:00,0
1076732,129,2020-01-06 09:00:00,0
1070765,129,2020-01-06 09:00:00,1
1094424,130,2020-01-06 10:00:00,0
1105258,130,2020-01-06 10:00:00,0
1108458,130,2020-01-06 10:00:00,0
1121091,130,2020-01-06 10:00:00,0
1124678,130,2020-01-06 10:00:00,0
1098493,130,2020-01-06 10:00:00,0
1106517,130,2020-01-06 10:00:00,0
1119772,130,2020-01-06 10:00:00,0
1111097,130,2020-01-06 10:00:00,0
1118024,130,2020-01-06 10:00:00,1
1093776,130,2020-01-06 10:00:00,0
1106653,130,2020-01-06 10:00:00,1
1116535,130,2020-01-06 10:00:00,0
1117713,130,2020-01-06 10:00:00,0
1107766,130,2020-01-06 10:00:00,0
1101031,130,2020-01-06 10:00:00,0
1101539,130,2020-01-06 10:00:00,0
1114117,130,2020-01-06 10:00:00,0
1120213,130,2020-01-06 10:00:00,0
1101641,130,2020-01-06 10:00:00,0
1092406,130,2020-01-06 10:00:00,1
1105962,130,2020-01-06 10:00:00,0
1109132,130,2020-01-06 10:00:00,0
1092405,130,2020-01-06 10:00:00,1
1112904,130,2020-01-06 10:00:00,0
1102837,130,2020-01-06 10:00:00,0
1100836,130,2020-01-06 10:00:00,0
1117791,130,2020-01-06 10:00:00,0
1123838,130,2020-01-06 10:00:00,0
1092936,130,2020-01-06 10:00:00,0
1105580,130,2020-01-06 10:00:00,0
1121017,130,2020-01-06 10:00:00,0
1101462,130,2020-01-06 10:00:00,0
1121559,130,2020-01-06 10:00:00,0
1123704,130,2020-01-06 10:00:00,0
1098710,130,2020-01-06 10:00:00,0
1118025,130,2020-01-06 10:00:00,1
1097401,130,2020-01-06 10:00:00,0
1112659,130,2020-01-06 10:00:00,0
1094737,130,2020-01-06 10:00:00,0
1106654,130,2020-01-06 10:00:00,1
1119300,130,2020-01-06 10:00:00,0
1148898,131,2020-01-06 11:00:00,1
1141252,131,2020-01-06 11:00:00,1
1144356,131,2020-01-06 11:00:00,1
1152803,131,2020-01-06 11:00:00,1
1151571,131,2020-01-06 11:00:00,0
1136994,131,2020-01-06 11:00:00,0
1138540,131,2020-01-06 11:00:00,0
1149481,131,2020-01-06 11:00:00,0
1129745,131,2020-01-06 11:00:00,0
1157858,131,2020-01-06 11:00:00,0
1146842,131,2020-01-06 11:00:00,0
1128387,131,2020-01-06 11:00:00,1
1148109,131,2020-01-06 11:00:00,1
1132675,131,2020-01-06 11:00:00,0
1134963,131,2020-01-06 11:00:00,0
1150996,131,2020-01-06 11:00:00,0
1140328,131,2020-01-06 11:00:00,0
1141622,131,2020-01-06 11:00:00,0
1145566,131,2020-01-06 11:00:00,0
1148899,131,2020-01-06 11:00:00,1
1149513,131,2020-01-06 11:00:00,0
1141254,131,2020-01-06 11:00:00,1
1144357,131,2020-01-06 11:00:00,1
1152804,131,2020-01-06 11:00:00,1
1126269,131,2020-01-06 11:00:00,0
1139662,131,2020-01-06 11:00:00,0
1128388,131,2020-01-06 11:00:00,1
1125571,131,2020-01-06 11:00:00,0
1141443,131,2020-01-06 11:00:00,0
1139632,131,2020-01-06 11:00:00,0
1138850,131,2020-01-06 11:00:00,0
1145266,131,2020-01-06 11:00:00,0
1154988,131,2020-01-06 11:00:00,0
1156855,131,2020-01-06 11:00:00,0
1151805,131,2020-01-06 11:00:00,0
1141868,131,2020-01-06 11:00:00,0
1148110,131,2020-01-06 11:00:00,1
1136102,131,2020-01-06 11:00:00,0
1146571,131,2020-01-06 11:00:00,0
1161150,131,2020-01-06 11:00:00,0
1144329,131,2020-01-06 11:00:00,0
1136911,131,2020-01-06 11:00:00,0
1143131,131,2020-01-06 11:00:00,0
1130490,131,2020-01-06 11:00:00,0
1155746,131,2020-01-06 11:00:00,0
1159799,131,2020-01-06 11:00:00,0
1133767,131,2020-01-06 11:00:00,1
1139346,131,2020-01-06 11:00:00,0
1135479,131,2020-01-06 11:00:00,0
1142692,131,2020-01-06 11:00:00,0
1141255,131,2020-01-06 11:00:00,1
1146536,131,2020-01-06 11:00:00,0
1156977,131,2020-01-06 11:00:00,0
1141253,131,2020-01-06 11:00:00,1
1133766,131,2020-01-06 11:00:00,1
1137478,131,2020-01-06 11:00:00,0
1149334,131,2020-01-06 11:00:00,0
1164513,132,2020-01-06 12:00:00,0
1173206,132,2020-01-06 12:00:00,0
1169793,132,2020-01-06 12:00:00,0
1180925,132,2020-01-06 12:00:00,0
1162553,132,2020-01-06 12:00:00,0
1169428,132,2020-01-06 12:00:00,0
1173038,132,2020-01-06 12:00:00,1
1163633,132,2020-01-06 12:00:00,1
1179503,132,2020-01-06 12:00:00,0
1194985,132,2020-01-06 12:00:00,0
1187024,132,2020-01-06 12:00:00,0
1191242,132,2020-01-06 12:00:00,0
1166826,132,2020-01-06 12:00:00,0
1172744,132,2020-01-06 12:00:00,0
1179580,132,2020-01-06 12:00:00,0
1179829,132,2020-01-06 12:00:00,0
1173916,132,2020-01-06 12:00:00,0
1178777,132,2020-01-06 12:00:00,0
1178277,132,2020-01-06 12:00:00,0
1191919,132,2020-01-06 12:00:00,0
1166316,132,2020-01-06 12:00:00,0
1172230,132,2020-01-06 12:00:00,0
1194478,132,2020-01-06 12:00:00,0
1196482,132,2020-01-06 12:00:00,0
1171634,132,2020-01-06 12:00:00,0
1173364,132,2020-01-06 12:00:00,0
1178876,132,2020-01-06 12:00:00,0
1182271,132,2020-01-06 12:00:00,0
1180926,132,2020-01-06 12:00:00,0
1168669,132,2020-01-06 12:00:00,0
1189444,132,2020-01-06 12:00:00,1
1174680,132,2020-01-06 12:00:00,0
1186592,132,2020-01-06 12:00:00,1
1182017,132,2020-01-06 12:00:00,0
1168916,132,2020-01-06 12:00:00,0
1186591,132,2020-01-06 12:00:00,1
1166441,132,2020-01-06 12:00:00,0
1175930,132,2020-01-06 12:00:00,1
1165451,132,2020-01-06 12:00:00,0
1187477,132,2020-01-06 12:00:00,0
1183259,132,2020-01-06 12:00:00,0
1189443,132,2020-01-06 12:00:00,1
1163165,132,2020-01-06 12:00:00,0
1186223,132,2020-01-06 12:00:00,0
1163634,132,2020-01-06 12:00:00,1
1176050,132,2020-01-06 12:00:00,0
1164102,132,2020-01-06 12:00:00,0
1192515,132,2020-01-06 12:00:00,0
1175931,132,2020-01-06 12:00:00,1
1182339,132,2020-01-06 12:00:00,0
1196595,132,2020-01-06 12:00:00,0
1186422,132,2020-01-06 12:00:00,0
1184563,132,2020-01-06 12:00:00,0
1169615,132,2020-01-06 12:00:00,0
1189740,132,2020-01-06 12:00:00,0
1195421,132,2020-01-06 12:00:00,0
1192411,132,2020-01-06 12:00:00,0
1176142,132,2020-01-06 12:00:00,0
1173039,132,2020-01-06 12:00:00,1
1226087,133,2020-01-06 13:00:00,0
1205281,133,2020-01-06 13:00:00,0
1202676,133,2020-01-06 13:00:00,1
1213812,133,2020-01-06 13:00:00,0
1207336,133,2020-01-06 13:00:00,0
1224625,133,2020-01-06 13:00:00,0
1222228,133,2020-01-06 13:00:00,0
1218701,133,2020-01-06 13:00:00,0
1229193,133,2020-01-06 13:00:00,0
1202044,133,2020-01-06 13:00:00,0
1203423,133,2020-01-06 13:00:00,1
1212988,133,2020-01-06 13:00:00,0
1210849,133,2020-01-06 13:00:00,0
1229728,133,2020-01-06 13:00:00,0
1219979,133,2020-01-06 13:00:00,0
1223348,133,2020-01-06 13:00:00,0
1218141,133,2020-01-06 13:00:00,0
1230871,133,2020-01-06 13:00:00,0
1222348,133,2020-01-06 13:00:00,0
1211682,133,2020-01-06 13:00:00,0
1197424,133,2020-01-06 13:00:00,0
1229252,133,2020-01-06 13:00:00,0
1222008,133,2020-01-06 13:00:00,0
1223609,133,2020-01-06 13:00:00,0
1222938,133,2020-01-06 13:00:00,0
1226095,133,2020-01-06 13:00:00,0
1212625,133,2020-01-06 13:00:00,0
1226876,133,2020-01-06 13:00:00,0
1217331,133,2020-01-06 13:00:00,0
1202675,133,2020-01-06 13:00:00,1
1214021,133,2020-01-06 13:00:00,0
1212611,133,2020-01-06 13:00:00,1
1209613,133,2020-01-06 13:00:00,0
1226887,133,2020-01-06 13:00:00,0
1202726,133,2020-01-06 13:00:00,0
1207923,133,2020-01-06 13:00:00,0
1203849,133,2020-01-06 13:00:00,0
1203424,133,2020-01-06 13:00:00,1
1222771,133,2020-01-06 13:00:00,0
1213373,133,2020-01-06 13:00:00,0
1204308,133,2020-01-06 13:00:00,0
1211779,133,2020-01-06 13:00:00,0
1226711,133,2020-01-06 13:00:00,0
1200560,133,2020-01-06 13:00:00,0
1204858,133,2020-01-06 13:00:00,0
1230021,133,2020-01-06 13:00:00,0
1224942,133,2020-01-06 13:00:00,1
1215216,133,2020-01-06 13:00:00,0
1201301,133,2020-01-06 13:00:00,0
1198486,133,2020-01-06 13:00:00,0
1224948,133,2020-01-06 13:00:00,1
1222552,133,2020-01-06 13:00:00,0
1224076,133,2020-01-06 13:00:00,0
1224949,133,2020-01-06 13:00:00,1
1212612,133,2020-01-06 13:00:00,1
1224943,133,2020-01-06 13:00:00,1
1225249,133,2020-01-06 13:00:00,0
1204202,133,2020-01-06 13:00:00,0
1224465,133,2020-01-06 13:00:00,0
1246989,134,2020-01-06 14:00:00,0
1262331,134,2020-01-06 14:00:00,1
1258585,134,2020-01-06 14:00:00,0
1234649,134,2020-01-06 14:00:00,0
1246952,134,2020-01-06 14:00:00,0
1251802,134,2020-01-06 14:00:00,0
1238988,134,2020-01-06 14:00:00,0
1246227,134,2020-01-06 14:00:00,0
1257295,134,2020-01-06 14:00:00,0
1260010,134,2020-01-06 14:00:00,0
1233750,134,2020-01-06 14:00:00,0
1250966,134,2020-01-06 14:00:00,0
1236188,134,2020-01-06 14:00:00,1
1237396,134,2020-01-06 14:00:00,1
1239606,134,2020-01-06 14:00:00,0
1238760,134,2020-01-06 14:00:00,0
1237397,134,2020-01-06 14:00:00,1
1259142,134,2020-01-06 14:00:00,0
1258244,134,2020-01-06 14:00:00,0
1243105,134,2020-01-06 14:00:00,0
1251659,134,2020-01-06 14:00:00,0
1257632,134,2020-01-06 14:00:00,0
1237399,134,2020-01-06 14:00:00,1
1238638,134,2020-01-06 14:00:00,0
1258414,134,2020-01-06 14:00:00,0
1257623,134,2020-01-06 14:00:00,0
1235187,134,2020-01-06 14:00:00,0
1238503,134,2020-01-06 14:00:00,0
1259833,134,2020-01-06 14:00:00,0
1234157,134,2020-01-06 14:00:00,0
1264790,134,2020-01-06 14:00:00,0
1253525,134,2020-01-06 14:00:00,0
1262332,134,2020-01-06 14:00:00,1
1255625,134,2020-01-06 14:00:00,0
1233463,134,2020-01-06 14:00:00,0
1237398,134,2020-01-06 14:00:00,1
1254148,134,2020-01-06 14:00:00,0
1248571,134,2020-01-06 14:00:00,0
1234138,134,2020-01-06 14:00:00,0
1235842,134,2020-01-06 14:00:00,0
1258076,134,2020-01-06 14:00:00,0
1234315,134,2020-01-06 14:00:00,1
1261716,134,2020-01-06 14:00:00,0
1259761,134,2020-01-06 14:00:00,0
1242664,134,2020-01-06 14:00:00,0
1252034,134,2020-01-06 14:00:00,0
1260498,134,2020-01-06 14:00:00,0
1232516,134,2020-01-06 14:00:00,0
1257313,134,2020-01-06 14:00:00,0
1234316,134,2020-01-06 14:00:00,1
1251604,134,2020-01-06 14:00:00,0
1263125,134,2020-01-06 14:00:00,0
1238787,134,2020-01-06 14:00:00,0
1254547,134,2020-01-06 14:00:00,0
1260721,134,2020-01-06 14:00:00,0
1242038,134,2020-01-06 14:00:00,0
1245164,134,2020-01-06 14:00:00,0
1236189,134,2020-01-06 14:00:00,1
1264123,134,2020-01-06 14:00:00,0
1249685,134,2020-01-06 14:00:00,0
1243555,134,2020-01-06 14:00:00,0
1282915,135,2020-01-06 15:00:00,0
1284409,135,2020-01-06 15:00:00,0
1271268,135,2020-01-06 15:00:00,0
1268134,135,2020-01-06 15:00:00,1
1291989,135,2020-01-06 15:00:00,1
1265260,135,2020-01-06 15:00:00,0
1283564,135,2020-01-06 15:00:00,0
1269797,135,2020-01-06 15:00:00,0
1279392,135,2020-01-06 15:00:00,0
1273386,135,2020-01-06 15:00:00,0
1286421,135,2020-01-06 15:00:00,0
1278585,135,2020-01-06 15:00:00,0
1275036,135,2020-01-06 15:00:00,0
1268843,135,2020-01-06 15:00:00,0
1291695,135,2020-01-06 15:00:00,1
1291207,135,2020-01-06 15:00:00,0
1265942,135,2020-01-06 15:00:00,0
1282793,135,2020-01-06 15:00:00,0
1267746,135,2020-01-06 15:00:00,0
1272153,135,2020-01-06 15:00:00,0
1277245,135,2020-01-06 15:00:00,0
1279181,135,2020-01-06 15:00:00,1
1282455,135,2020-01-06 15:00:00,0
1266030,135,2020-01-06 15:00:00,0
1267877,135,2020-01-06 15:00:00,0
1290919,135,2020-01-06 15:00:00,0
1268133,135,2020-01-06 15:00:00,1
1271467,135,2020-01-06 15:00:00,0
1270999,135,2020-01-06 15:00:00,0
1292148,135,2020-01-06 15:00:00,0
1270667,135,2020-01-06 15:00:00,0
1279115,135,2020-01-06 15:00:00,0
1278775,135,2020-01-06 15:00:00,0
1279180,135,2020-01-06 15:00:00,1
1280668,135,2020-01-06 15:00:00,0
1288842,135,2020-01-06 15:00:00,0
1275317,135,2020-01-06 15:00:00,0
1291696,135,2020-01-06 15:00:00,1
1284212,135,2020-01-06 15:00:00,0
1279319,135,2020-01-06 15:00:00,0
1289479,135,2020-01-06 15:00:00,0
1275864,135,2020-01-06 15:00:00,0
1291832,135,2020-01-06 15:00:00,0
1292157,135,2020-01-06 15:00:00,0
1291988,135,2020-01-06 15:00:00,1
1278267,135,2020-01-06 15:00:00,0
1320965,136,2020-01-06 16:00:00,1
1307218,136,2020-01-06 16:00:00,0
1313949,136,2020-01-06 16:00:00,0
1315329,136,2020-01-06 16:00:00,0
1308862,136,2020-01-06 16:00:00,0
1293871,136,2020-01-06 16:00:00,1
1311191,136,2020-01-06 16:00:00,0
1301896,136,2020-01-06 16:00:00,0
1313656,136,2020-01-06 16:00:00,0
1319894,136,2020-01-06 16:00:00,0
1304147,136,2020-01-06 16:00:00,0
1321243,136,2020-01-06 16:00:00,0
1313622,136,2020-01-06 16:00:00,0
1299023,136,2020-01-06 16:00:00,0
1316786,136,2020-01-06 16:00:00,0
1321856,136,2020-01-06 16:00:00,0
1308478,136,2020-01-06 16:00:00,0
1320888,136,2020-01-06 16:00:00,0
1293396,136,2020-01-06 16:00:00,0
1295532,136,2020-01-06 16:00:00,0
1307308,136,2020-01-06 16:00:00,0
1293872,136,2020-01-06 16:00:00,1
1318105,136,2020-01-06 16:00:00,0
1314985,136,2020-01-06 16:00:00,0
